name,english_name,operator,power,source,method,wikidata_id,latitude,longitude,municipality,county,country
Møllefossen kraftverk,,Småkraft,950 kW,hydro,water-storage,Q19382203,60.59047,5.52408,Osterøy Municipality,Vestland,Norway
Øvrefoss kraftverk,,Nordkraft Energidrift,950 kW,hydro,water-storage,Q17775985,68.61812,16.42907,Harstad Municipality,Troms,Norway
Kjærnes minikraftverk,,Rustad Energi,945 kW,hydro,run-of-the-river,Q25435006,64.88433,13.8129,Røyrvik Municipality,Trøndelag,Norway
Mælafoss kraftverk,,Småkraft,940 kW,hydro,run-of-the-river,Q20754014,63.48874,10.9107,Stjørdal Municipality,Trøndelag,Norway
Gåsvasselva kraftverk,,Lifjellkraft,900 kW,hydro,run-of-the-river,Q20753843,65.8276,13.89821,Hemnes Municipality,Nordland,Norway
Hølera Kraft,,,900 kW,hydro,water-storage,Q19375199,60.76306,9.66086,Sør-Aurdal,Innlandet,Norway
Leirbekken kraftverk,,Bekk og Strøm,900 kW,hydro,run-of-the-river,Q19379170,63.24875,9.74643,Orkland Municipality,Trøndelag,Norway
Meisal1 kraftverk,,Istad Kraft,900 kW,hydro,run-of-the-river,Q76887166,62.78863,8.23245,Molde Municipality,Møre og Romsdal,Norway
Skauma Kraftverk,,Kvikne-Rennebu Kraftlag,900 kW,hydro,run-of-the-river,Q19388767,62.81233,10.00999,Rennebu Municipality,Trøndelag,Norway
Stend kraftverk,,Eviny Fornybar,900 kW,hydro,run-of-the-river,Q12003069,60.26693,5.33118,Bergen Municipality,Vestland,Norway
Svartvasselva minikraftverk,,Unikraft,900 kW,hydro,run-of-the-river,Q20751490,65.52796,13.57345,Grane Municipality,Nordland,Norway
Tømmerdal kraftverk,,2003,900 kW,hydro,run-of-the-river,Q20113183,63.63637,10.57471,Indre Fosen Municipality,Nord-Trøndelag,Norway
Vallestadfossen kraftverk,,Vallestadfossen Kraft,900 kW,hydro,run-of-the-river,Q20750283,61.35897,6.21822,Sunnfjord Municipality,Vestland,Norway
Væla kraftverk,,Væla Kraft,900 kW,hydro,run-of-the-river,Q26256469,63.06102,11.54719,Tydal Municipality,Trøndelag,Norway
Indrebø kraftverk,,Nydalselva Kraft,880 kW,hydro,run-of-the-river,Q20112380,61.61532,6.46848,Sunnfjord Municipality,Vestland,Norway
Tvedestrand VGS,,Agder fylkeskommune,880 kW,solar,photovoltaic,,,,,,
Ryånda kraftverk,,Ryånda Kraftverk,850 kW,hydro,run-of-the-river,Q19387146,63.01471,9.74968,Orkland Municipality,Trøndelag,Norway
Hagaelva kraftverk,,,840 kW,hydro,run-of-the-river,Q17779720,63.30732,9.1351,Heim Municipality,Trøndelag,Norway
Undfossen kraftverk,,Salten Kraftsamband Produksjon,840 kW,hydro,run-of-the-river,Q26256484,67.47065,14.8008,Bodø Municipality,Nordland,Norway
Aarskog kraftverk,,Fitjar Kraftlag,830 kW,hydro,water-storage,Q25435116,59.93378,5.33813,Fitjar Municipality,Vestland,Norway
Tverråa kraftverk,,Tverråa Kraft,830 kW,hydro,run-of-the-river,Q28719646,64.16917,11.69874,Steinkjer Municipality,Trøndelag,Norway
Fagerdalen kraftverk,,,800 kW,hydro,run-of-the-river,Q17770455,60.78667,6.04165,Vaksdal Municipality,Vestland,Norway
Hakkstabben kraftverk,,Alta Kraftlag,800 kW,hydro,water-storage,Q17779760,70.28066,23.12948,Alta,Finnmark,Norway
Halvdagsåa kraftverk,,Halvdagsåa Kraft,800 kW,hydro,run-of-the-river,Q25425440,63.11308,11.38059,Selbu Municipality,Trøndelag,Norway
Sagfossen,,Skagerak Kraft AS,800 kW,hydro,run-of-the-river,Q20750736,59.28006,9.73181,Siljan Municipality,Telemark,Norway
Skagerak Arena,,Odd,800 kW,solar,photovoltaic,,,,,,
Vannebo kraftverk,,Chr Salvesen & Chr Thams's Communication,790 kW,hydro,water-storage,Q20113199,64.50314,11.79157,Overhalla Municipality,Trøndelag,Norway
Bergesli kraftverk,,Bergesli Kraftverk,780 kW,hydro,run-of-the-river,Q25435520,58.55367,6.96885,Kvinesdal Municipality,Agder,Norway
Svartevatn kraftverk,Svartevatn Power Station,Salten Kraftsamband Produksjon,760 kW,hydro,water-storage,Q26256486,67.10312,14.85292,Bodø Municipality,Nordland,Norway
Strandjordselva kraftverk,,Storforshei Naturkraft,750 kW,hydro,run-of-the-river,Q26256477,66.42288,14.76404,Rana Municipality,Nordland,Norway
Forsanvatn minikraftverk,,Nord-Salten Kraft,720 kW,hydro,water-storage,Q25434986,67.94543,15.67261,Steigen Municipality,Nordland,Norway
Hammerstrand kraftverk,,Småkraft,720 kW,hydro,water-storage,Q17782015,63.306813,10.165443,Skaun Municipality,Trøndelag,Norway
Tune Handelspark,,,720 kW,solar,photovoltaic,,,,,,
Birkås kraftverk,,Småkraft,710 kW,hydro,run-of-the-river,Q25425580,61.21209,5.6909,Høyanger Municipality,Vestland,Norway
Freim kraftverk,,Freim kraft,700 kW,hydro,run-of-the-river,Q19373110,60.070666666,6.555333333,Ullensvang Municipality,Vestland,Norway
Kjøljua kraftverk,,Hafslund Kraft,700 kW,hydro,water-storage,Q11981043,60.90868,10.06485,Nordre Land Municipality,Innlandet,Norway
Malmo kraftverk,,Malmo Elektrisitetsverk,700 kW,hydro,run-of-the-river,Q20750957,64.08844,11.2232,Verran Municipality,Nord-Trøndelag,Norway
Sirkelvann kraftverk,,Nordkraft Energidrift,700 kW,hydro,water-storage,Q11110823,68.4947,17.77437,Narvik,Narvik Municipality,Norway
Slettevann,,Løvenskiold Fossum Kraft,700 kW,hydro,run-of-the-river,,,,,,
Sætra kraftverk,,Lofotkraft Produksjon,700 kW,hydro,water-storage,Q25434931,68.26943,14.54069,Vågan Municipality,Nordland,Norway
Sørfjordkraft kraftverk,,Sørfjord Kraft,700 kW,hydro,water-storage,Q19391706,68.95718,17.56567,Dyrøy Municipality,Troms,Norway
Tørrbekken kraftverk,,Tørrbekken Production Øyvind Brattland,700 kW,hydro,run-of-the-river,Q26256481,66.4173,14.5299,Rana Municipality,Nordland,Norway
Čábardasjohka kraftverk,,Ymber produksjon,700 kW,hydro,run-of-the-river,Q19399609,69.07772,23.19431,Kautokeino Municipality,Finnmark,Norway
Økslandselv kraftverk,,Økslandselv Kraftverk,690 kW,hydro,run-of-the-river,Q19399281,61.264,5.83696,Sunnfjord Municipality,Vestland,Norway
Bring & Posten terminal Trondheim,,Posten Norge,684 kW,solar,photovoltaic,,,,,,
Sagelva kraftverk,,Sagelva Energi,650 kW,hydro,run-of-the-river,Q20112799,61.42494,5.94693,Sunnfjord Municipality,Vestland,Norway
Storrøvatnet kraftverk,,Røvassåga Kraftverk,650 kW,hydro,run-of-the-river,Q26256480,66.45883,14.33445,Rana Municipality,Nordland,Norway
TINE Meieriet Bergen,,TINE,650 kW,solar,photovoltaic,,,,,,
Torp IT,,Torp IT,644 kW,solar,photovoltaic,,,,,,
Breivikbotn kraftverk,,Hammerfest Energi,635 kW,hydro,water-storage,Q17750910,70.59463,22.29916,Hasvik Municipality,Finnmark,Norway
Byrkjedal kraftverk,,Byrkjedal kraftverk,630 kW,hydro,run-of-the-river,Q25434204,58.78108,6.32368,Gjesdal Municipality,Rogaland,Norway
Sagelva kraftverk,,Silje Stueflotten,630 kW,hydro,run-of-the-river,Q25439992,62.27641,8.12017,Lesja Municipality,Innlandet,Norway
Bjørgjo kraftverk,,,600 kW,hydro,run-of-the-river,Q24279329,59.645938888,5.830838888,Etne Municipality,Vestland,Norway
Lofoss kraftverk,,TrønderEnergi,600 kW,hydro,,,,,,,
Mofjellet kraftverk,,Statkraft,600 kW,hydro,run-of-the-river,Q20753981,66.30077,14.24836,Rana Municipality,Nordland,Norway
Sjølset kraftverk,,Sjølsetkraft,600 kW,hydro,run-of-the-river,Q25426169,62.68682,8.41566,Sunndal Municipality,Møre og Romsdal,Norway
Ugedal kraftverk,,Ugedal Energi,600 kW,hydro,run-of-the-river,Q20754016,63.97016,10.39044,Åfjord Municipality,Trøndelag,Norway
Varalden kraftverk,,Hafslund Kraft,570 kW,hydro,water-storage,Q12009006,60.14349,12.41516,Kongsvinger Municipality,Innlandet,Norway
Blålid kraftverk,,Blålid Kraft,560 kW,hydro,run-of-the-river,Q25433398,61.85722,5.37954,Bremanger Municipality,Vestland,Norway
Gåslonelva kraftverk,,Gåslunelva Kraftverk,560 kW,hydro,run-of-the-river,Q20754015,63.72447,10.23723,Indre Fosen Municipality,Sør-Trøndelag,Norway
Sagelva 1 kraftverk,,Kvannvatn Kraft,560 kW,hydro,run-of-the-river,Q26256478,66.42172,14.52822,Rana Municipality,Nordland,Norway
Måge karftverk,,Måge naturkraft,550 kW,hydro,run-of-the-river,Q19382146,60.2052,6.55999,Ullensvang Municipality,Vestland,Norway
ROAF Berger solpark,,ROAF,539 kW,solar,photovoltaic,,,,,,
Hindbergelva kraftverk,,Sørsida Kraft,530 kW,hydro,run-of-the-river,Q26256520,63.85328,10.81252,Mosvik Municipality,Nord-Trøndelag,Norway
Kvalvaag kraftverk,,Kvalvaag Vann og Kraft,530 kW,hydro,run-of-the-river,Q19378491,62.96251,7.97154,Gjemnes Municipality,Møre og Romsdal,Norway
Grovane kraftverk,,Grovane Kraftverk,500 kW,hydro,run-of-the-river,Q20112297,61.53641,6.48806,Sunnfjord Municipality,Vestland,Norway
Lundsæter Kraftverk,,,500 kW,hydro,water-storage,Q11987028,59.84481,5.47075,Stord Municipality,Vestland,Norway
Refsdal kraftverk,,Eviny Fornybar,500 kW,hydro,run-of-the-river,Q28720491,61.42128,5.93255,Sunnfjord Municipality,Vestland,Norway
Sildhopen kraftverk,,Nordlaks Smolt,500 kW,hydro,water-storage,Q26256493,67.69459,15.84,Sørfold Municipality,Nordland,Norway
Østli minikraftverk,,Østli Minikraft,500 kW,hydro,run-of-the-river,Q26256538,64.89207,13.16929,Namsskogan Municipality,Trøndelag,Norway
Øverdal kraftverk,,Øverdal Kraftverk,500 kW,hydro,run-of-the-river,Q26256510,64.17128,10.47667,Roan Municipality,Sør-Trøndelag,Norway
Kjeldåga minikraftverk,,Kjeldåga minikraftverk,470 kW,hydro,run-of-the-river,Q26256474,66.78382,14.60432,Beiarn Municipality,Nordland,Norway
Storelva kraftverk,,Nordkraft Magasin 2,470 kW,hydro,water-storage,Q28720432,68.9016,17.40585,Ibestad Municipality,Troms,Norway
Jordalen kraftverk,,Jordalen kraftlag,450 kW,hydro,run-of-the-river,Q25435127,60.88319,6.72242,Voss,Vestland,Norway
Leirosen kraftverk,,Lofotkraft Produksjon,450 kW,hydro,water-storage,Q25434925,68.23936,14.53256,Vågan Municipality,Nordland,Norway
Saupstad kraftverk,,Lofotkraft Produksjon,450 kW,hydro,water-storage,Q25434906,68.25476,13.65249,Vestvågøy Municipality,Nordland,Norway
Skulbørstadfoss kraftverk,,Småkraft,450 kW,hydro,water-storage,Q26256532,63.49583,10.95458,Stjørdal Municipality,Trøndelag,Norway
Verksfossen kraftverk,,,450 kW,hydro,run-of-the-river,Q19397802,60.12075,10.8265,Nittedal,Akershus,Norway
Sagelva 2 kraftverk,,Kvannvatn Kraft,440 kW,hydro,run-of-the-river,Q26256479,66.41839,14.52045,Rana Municipality,Nordland,Norway
Indreitselva kraftverk,,Indreitselva Minikraftverk,430 kW,hydro,run-of-the-river,Q25435231,63.04681,8.23519,Heim Municipality,Trøndelag,Norway
Skogelva kraftverk,,Skogelva Kraftverk,420 kW,hydro,run-of-the-river,Q28719645,64.17973,11.76866,Steinkjer Municipality,Trøndelag,Norway
Heimdal videregående skole,,Trøndelag fylkeskommune,414 kW,solar,photovoltaic,,,,,,
Norsk kylling Orkdal,,Norsk kylling,400 kW,solar,photovoltaic,,,,,,
Adamselv 2 kraftverk,,Grieg Seafood,400 kW,hydro,water-storage,Q28719638,70.41282,26.69774,Lebesby Municipality,Finnmark,Norway
Eftestøl kraftverk,,Ole Tom Eftestøl,400 kW,hydro,run-of-the-river,Q26256429,58.56692,7.0364,Kvinesdal Municipality,Agder,Norway
Eidsfossen kraftverk,,TrønderEnergi Kraft,400 kW,hydro,run-of-the-river,Q28720420,63.22946,9.03608,Heim Municipality,Trøndelag,Norway
Evebøfossen kraftverk,,Sogn og Fjordane Energi Produksjon,400 kW,hydro,run-of-the-river,Q17770254,61.7641,6.21074,Gloppen Municipality,Vestland,Norway
Øvre Åvella,,Vokks Kraft,400 kW,hydro,water-storage,Q12012024,60.78619,10.07524,Nordre Land Municipality,Innlandet,Norway
Karstad minikraftverk,,Karstad Minikraftverk,390 kW,hydro,run-of-the-river,Q26256438,61.40953,6.34676,Sunnfjord Municipality,Vestland,Norway
Skipelva kraftverk,,Skipelva Kraftverk,380 kW,hydro,run-of-the-river,Q26256508,64.27312,10.61385,Osen Municipality,Trøndelag,Norway
Orkdal folkehelsesenter,,Orkdal kommune,371 kW,solar,photovoltaic,,,,,,
Mulvik kraftverk,,Mulvik Kraft,360 kW,hydro,run-of-the-river,Q25435250,62.85472,8.43476,Sunndal Municipality,Møre og Romsdal,Norway
Løa kraftverk,,,350 kW,hydro,run-of-the-river,Q25434777,61.36966,11.38119,Åmot Municipality,Innlandet,Norway
Råfossen kraftverk,,Midt Energi,350 kW,hydro,run-of-the-river,Q26256502,62.86971,10.3728,Midtre Gauldal Municipality,Trøndelag,Norway
Simsfossen kraftverk,,TrønderEnergi Kraft,350 kW,hydro,water-storage,Q26256501,63.28471,10.0493,Skaun Municipality,Trøndelag,Norway
Sølbergfallet kraftverk,,Småkraft,350 kW,hydro,water-storage,Q19391603,63.28914,9.71701,Orkland Municipality,Trøndelag,Norway
Vada kraftverk,,Vadakraft,350 kW,hydro,water-storage,Q26256537,64.00256,11.17705,Verran Municipality,Nord-Trøndelag,Norway
Sagfossen kraftverk,,,347 kW,hydro,run-of-the-river,Q19387360,60.11961,10.8351,Nittedal,Akershus,Norway
Kildal minikraftverk,,Kildal kraft,340 kW,hydro,run-of-the-river,Q111371051,66.76747,13.66736,Meløy,Nordland,Norway
Herjåa kraftverk,,Herjåa Kraft,330 kW,hydro,run-of-the-river,Q26256503,62.93231,10.68293,Midtre Gauldal Municipality,Trøndelag,Norway
Kvernhuselva kraftverk,,Kvernhuselva Minikraftverk,320 kW,hydro,run-of-the-river,Q25426333,61.45644,5.31026,Askvoll Municipality,Vestland,Norway
Kvina kraftverk,,Mk Helgeland,320 kW,hydro,run-of-the-river,Q61080623,66.46666,13.1705,Lurøy Municipality,Nordland,Norway
Nunelva kraftverk,,TrønderEnergi Kraft,320 kW,hydro,run-of-the-river,Q26256495,64.01833,10.09542,Åfjord Municipality,Trøndelag,Norway
Bergelva kraftverk,,Bergelva Kraft,300 kW,hydro,run-of-the-river,Q28719710,62.56796,6.73184,Ålesund Municipality,Møre og Romsdal,Norway
Gjersvik minikraftverk,,Gjersvik Kraft,300 kW,hydro,water-storage,Q26256536,64.85851,13.40834,Røyrvik Municipality,Trøndelag,Norway
Oterbekken kraftverk,,,300 kW,hydro,run-of-the-river,Q26256487,66.33595,14.26945,Rana Municipality,Nordland,Norway
Tverrelva kraftverk,,Troms Kraft Produksjon,300 kW,hydro,water-storage,Q28718738,69.26822,18.17058,Senja Municipality,Troms,Norway
Ytteråa minikraftverk,,Ytteråa Kraftverk,300 kW,hydro,run-of-the-river,Q26256515,64.9207,12.35641,Høylandet Municipality,Trøndelag,Norway
Hegsetdammen kraftverk,,Statkraft,280 kW,hydro,run-of-the-river,Q26256498,63.1092988,11.3874766,Tydal Municipality,Trøndelag,Norway
Kalvåa kraftverk,,Kristian Stokke,280 kW,hydro,run-of-the-river,Q26256470,63.18168,11.18895,Selbu Municipality,Trøndelag,Norway
Kvernerud,,Kongsberg Energiselskap AS,280 kW,hydro,run-of-the-river,Q25431354,59.51233,9.82793,Kongsberg,Buskerud,Norway
Espeland kraftverk,,Espeland minikraftverk,270 kW,hydro,run-of-the-river,Q28720563,61.16629,5.41101,Hyllestad Municipality,Vestland,Norway
Neselva kraftverk,,Neselva Kraftverk,270 kW,hydro,run-of-the-river,Q28720400,61.41658,6.3443,Sunnfjord Municipality,Vestland,Norway
Heimerdalen kraftverk,,Lofotkraft Produksjon,250 kW,hydro,water-storage,Q25434908,68.29191,13.6705,Vestvågøy Municipality,Nordland,Norway
Hurunda kraftverk,,Hurunda Kraft,250 kW,hydro,run-of-the-river,Q26256504,62.88033,9.84136,Rennebu Municipality,Trøndelag,Norway
Nordfjordbekkan kraftverk,,Egil Hermann Johansen,250 kW,hydro,run-of-the-river,Q26256475,66.34434,13.46353,Rana Municipality,Nordland,Norway
Storcash Drammen,,,250 kW,solar,photovoltaic,,,,,,
Åvedal kraftverk,,,250 kW,hydro,run-of-the-river,Q25435497,58.36019,6.54368,Lund Municipality,Rogaland,Norway
Åsgårdselva kraftverk,,NEAS,230 kW,hydro,run-of-the-river,Q25435232,63.34415,8.85358,Aure Municipality,Møre og Romsdal,Norway
Rabb-bekken kraftverk,,Watts Up ?,225 kW,hydro,run-of-the-river,Q28718716,63.4659,11.46141,Stjørdal Municipality,Trøndelag,Norway
Hopsfossen kraftverk,,,220 kW,hydro,water-storage,Q11975812,60.32826,5.33932,Bergen Municipality,Vestland,Norway
Oksefjell kraftverk,,Oksekraft,210 kW,hydro,run-of-the-river,Q19384374,58.40988,6.92783,Kvinesdal Municipality,Agder,Norway
Unkervatn kraftverk,,Frikult AS,210 kW,hydro,water-storage,Q61080863,65.5368,14.16396,Hattfjelldal Municipality,Nordland,Norway
Berdal kraftverk,,Berdal og Møllslett Kraftlag,200 kW,hydro,run-of-the-river,Q26256494,,,,,
Vinjadalen kraftverk,,Oppheim kraft,200 kW,hydro,run-of-the-river,Q25435136,60.79089,6.54607,Voss,Vestland,Norway
Gunnar Jan Gjerland kraftverk,,,180 kW,hydro,run-of-the-river,Q28718677,61.42732,6.37603,Sunnfjord Municipality,Vestland,Norway
Oslo rådhus,,Oslo kommune,172 kW,solar,photovoltaic,,,,,,
Dyping kraftverk,,Cermaq Norway,150 kW,hydro,,Q28719643,67.91776,15.35268,Steigen Municipality,Nordland,Norway
Kvernhusfossen minikraftverk,,Kvernhusfoss Kraftverk,140 kW,hydro,run-of-the-river,,,,,,
Ingstad kraftverk,,Ingstad Kraft,132 kW,hydro,run-of-the-river,Q26256534,63.44957,11.19179,Stjørdal Municipality,Trøndelag,Norway
Baggfossen mikrokraftverk,,Baggfossen mikrokraft,130 kW,hydro,run-of-the-river,Q31079540,67.57907,15.88774,Sørfold Municipality,Nordland,Norway
Bjordøla kraftverk,,,130 kW,hydro,run-of-the-river,Q25434664,59.67827,8.56094,Hjartdal,Telemark,Norway
Hammeren,,Rana Kommune Tekniske Tjenester,130 kW,hydro,run-of-the-river,Q61080866,66.30614,14.21884,Rana Municipality,Nordland,Norway
Mandelid minikraftverk,,Gunnar Osland,130 kW,hydro,run-of-the-river,Q25434875,61.43534,5.31555,Askvoll Municipality,Vestland,Norway
Årteigelva kraftverk,,,130 kW,hydro,run-of-the-river,Q26256441,61.31697,6.03463,Sunnfjord Municipality,Vestland,Norway
Jordal amfi,,,124 kW,solar,photovoltaic,,,,,,
Blokken kraftverk,,Blokken Skipsverft,120 kW,hydro,water-storage,Q85619311,,,,,
Nordelva kraftverk,,,110 kW,hydro,run-of-the-river,Q28719636,69.62868,18.71649,Tromsø Municipality,Troms,Norway
Gravvold kraftverk,,Gravvold Kraft,100 kW,hydro,run-of-the-river,Q25435239,63.0559,8.71328,Surnadal Municipality,Møre og Romsdal,Norway
Kinnali 2 kraftverk,,Kinnali kraft,100 kW,hydro,run-of-the-river,Q61080284,60.36831,6.7494,Ullensvang Municipality,Vestland,Norway
Bessa minikraftverk,,,98 kW,hydro,run-of-the-river,Q25435212,61.51438,8.8485,Vågå,Innlandet,Norway
Bjørnebykverna kraftstasjon,,Solør Miljø Kraft AS,90 kW,hydro,run-of-the-river,Q25431557,60.61529,11.97724,Åsnes Municipality,Innlandet,Norway
Gangsbekken kraftverk,,Ørtfjell Kraft,90 kW,hydro,run-of-the-river,Q28719641,66.42195,14.49703,Rana Municipality,Nordland,Norway
Langsteinelva kraftverk,,,90 kW,hydro,run-of-the-river,Q26256531,,,,,
Søtvik mikrokraftverk,,Kolbjørn Søtvik,90 kW,hydro,run-of-the-river,Q26256514,63.75562,9.93787,Bjugn Municipality,Trøndelag,Norway
Tappstad mikrokraftverk,,,90 kW,hydro,run-of-the-river,Q26256485,67.20817,15.00019,Bodø Municipality,Nordland,Norway
Byaelva mikrokraftverk,,Byakraft,88 kW,hydro,run-of-the-river,Q26256526,63.6902,11.05626,Levanger Municipality,Trøndelag,Norway
Bele mikrokraftverk,,Bele Kraftverk,80 kW,hydro,run-of-the-river,Q25435235,63.01822,8.52951,Surnadal Municipality,Møre og Romsdal,Norway
Grove mikrokraftverk,,Vistekleiven DA,80 kW,hydro,run-of-the-river,Q25435205,61.8239463,8.9738355,Vågå,Innlandet,Norway
Skorovasselva minikraftverk,,Skorovasskraft,80 kW,hydro,run-of-the-river,Q26256517,64.63585,13.10498,Namsskogan Municipality,Trøndelag,Norway
Moskenes Fiskeindustri kraftverk,,Moskenes Fiskeindustri,75 kW,hydro,water-storage,Q28719647,67.8988,13.04639,Moskenes,Nordland,Norway
Bakkefossen kraftverk,,,70 kW,hydro,run-of-the-river,Q26256436,61.4253,6.37705,Sunnfjord Municipality,Vestland,Norway
Kinnali kraftverk,,Kinnali kraft,70 kW,hydro,run-of-the-river,Q61080283,60.3682,6.74901,Ullensvang Municipality,Vestland,Norway
Kvernhusbekken mikrokraftverk,,Grønnmyra,70 kW,hydro,run-of-the-river,Q26256522,64.13138,11.44323,Steinkjer Municipality,Trøndelag,Norway
Rødstøl kraftverk,,Torbjørn Rødstøl,70 kW,hydro,run-of-the-river,Q25435344,62.31262,8.09906,Rauma Municipality,Møre og Romsdal,Norway
Husefest mikrokraftverk,,Otto Ullevålseter,60 kW,hydro,run-of-the-river,Q26256454,61.69566,4.98585,Kinn Municipality,Vestland,Norway
Aspenes mikrokraftverk,,Aspenes Mikrokraft J.M. Aspenes,55 kW,hydro,run-of-the-river,Q28718689,60.28233,5.60955,Bjørnafjorden Municipality,Vestland,Norway
Kaldåni kraftverk,,Lars Måkestad,50 kW,hydro,run-of-the-river,,,,,,
Husbyelva mikrokraftverk,,Ernst Henry Nordvoll,40 kW,hydro,run-of-the-river,Q26256491,66.23501,12.78939,Nesna Municipality,Nordland,Norway
Mørnbekken mikrokraftverk,,,40 kW,hydro,run-of-the-river,Q26256490,65.4641,13.59416,Grane Municipality,Nordland,Norway
Otertjønnbekken mikrokraftverk,,Eivind Karlsen,40 kW,hydro,run-of-the-river,Q26256521,63.84796,10.77862,Mosvik Municipality,Nord-Trøndelag,Norway
Sæterstad mikrokraftverk,,Knut Kastnes,40 kW,hydro,run-of-the-river,Q59914224,65.798930555,14.234261111,Hattfjelldal Municipality,Nordland,Norway
Djupvika mikrokraftverk,,,38 kW,hydro,run-of-the-river,Q28719634,70.10159,23.3541,Alta,Finnmark,Norway
Breksillan mikrokraftverk,,Oddvar Kjelbotn,30 kW,hydro,run-of-the-river,Q26256516,64.6160848,11.4348659,Namsos kommune,Trøndelag,Norway
Hongset Røye mikrokraftverk,,Odd Jarle Hagen,25 kW,hydro,run-of-the-river,Q62571050,65.336261111,12.51935,Brønnøy Municipality,Nordland,Norway
Utistubekken mikrokraftverk,,,25 kW,hydro,run-of-the-river,Q26256518,63.5569,10.21568,Indre Fosen Municipality,Nord-Trøndelag,Norway
Brudalsbekken mikrokraftverk,,,22 kW,hydro,run-of-the-river,Q56405882,63.59716,9.93075,Indre Fosen Municipality,Trøndelag,Norway
Nystavnbekken mikrokraftverk,,,22 kW,hydro,run-of-the-river,Q26256528,63.63796,11.31069,Levanger Municipality,Trøndelag,Norway
Aurdal kraftverk,,,20 kW,hydro,run-of-the-river,Q56405152,59.56009,5.72254,Vindafjord Municipality,Rogaland,Norway
Bjøråa mikrokraftverk,,Nils Aun Okstad,20 kW,hydro,run-of-the-river,Q56405830,64.91006,12.38362,Høylandet Municipality,Trøndelag,Norway
Bæverfjord Gård kraftverk,,ukjent,20 kW,hydro,run-of-the-river,Q25435241,63.02365,8.61362,Surnadal Municipality,Møre og Romsdal,Norway
Kraftstasjonen,,Brunlanes Historielag,20 kW,hydro,run-of-the-river,Q28719520,59.01465,9.91181,Larvik,Vestfold,Norway
Mellomjord 2 mikrokraftverk,,,20 kW,hydro,run-of-the-river,Q59342004,69.41185,19.55064,Tromsø Municipality,Troms,Norway
Nedre Mollisjok mikrokraftverk,,Nedre Mollisjok fjellstue,20 kW,hydro,run-of-the-river,Q61082080,69.52196,24.38059,Karasjok Municipality,Finnmark,Norway
Aunbekken mikrokraftverk,,Inge Kvaal,18 kW,hydro,run-of-the-river,Q26256519,63.46775,11.48888,Stjørdal Municipality,Trøndelag,Norway
Strindmoelva mikrokraftverk,,,18 kW,hydro,run-of-the-river,Q26256523,64.1736,12.08843,Snåsa,Trøndelag,Norway
Blåsvagrova mikrokraftverk,,,16 kW,hydro,run-of-the-river,Q26256444,61.42154,6.42719,Sunnfjord Municipality,Vestland,Norway
Koabekken mikrokraftverk,,Aksel Støre,16 kW,hydro,run-of-the-river,Q26256524,63.84924,11.40593,Inderøy Municipality,Trøndelag,Norway
Øvre Mollisjok mikrokraftverk,,Mollisjok fjellstue,12 kW,hydro,run-of-the-river,Q61081066,69.56525,24.39373,Karasjok Municipality,Finnmark,Norway
Rørvikbekken mikrokraftverk,,,11 kW,hydro,run-of-the-river,Q26256500,,,,,
Bukkskinn mikrokraftverk,,,10 kW,hydro,run-of-the-river,Q59341992,69.356211111,18.108838888,Senja Municipality,Troms,Norway
Krutvatnet mikrokraftverk,,,10 kW,hydro,run-of-the-river,Q26256489,65.6932,14.32811,Hattfjelldal Municipality,Nordland,Norway
Middagsbukt mikrokraftverk,,,10 kW,hydro,run-of-the-river,,,,,,
Steinbekken mikrokraftverk,,,10 kW,hydro,run-of-the-river,Q26256488,66.32219,14.27578,Rana Municipality,Nordland,Norway
Hopla mikrokraftverk,,,10 kW,hydro,run-of-the-river,Q26256530,63.60295,10.95715,Levanger Municipality,Trøndelag,Norway
Uthusbekken mikrokraftverk,,,9 kW,hydro,run-of-the-river,Q61082043,63.18964,11.11515,Selbu Municipality,Trøndelag,Norway
Sørmeland mikrokraftverk,,,8 kW,hydro,run-of-the-river,Q26256509,64.28667,10.53132,Osen Municipality,Trøndelag,Norway
Vollselva mikrokraftverk,,,6 kW,hydro,run-of-the-river,Q26256533,63.49237,10.89431,Stjørdal Municipality,Trøndelag,Norway
Hårstadbekken mikrokraftverk,,,5 kW,hydro,run-of-the-river,Q61082037,63.99264,10.43487,Åfjord Municipality,Trøndelag,Norway
Ravnastua mikrokraftverk,,Ravnastua,5 kW,hydro,run-of-the-river,Q61082065,69.52531,24.95372,Karasjok Municipality,Finnmark,Norway
Holmbekken mikrokraftverk,,Birger Annar Florholmen,4 kW,hydro,run-of-the-river,Q76815343,63.45563,11.42807,Stjørdal Municipality,Trøndelag,Norway
Blikåsbekken mikrokraftverk,,,4 kW,hydro,run-of-the-river,Q56405884,63.51823,9.99511,Indre Fosen Municipality,Trøndelag,Norway
Kvennhusbekken mikrokraftverk,,,4 kW,hydro,run-of-the-river,Q76945726,63.4621617,11.3901197,Stjørdal Municipality,Trøndelag,Norway
Røssvika mikrokraftverk,,Tore Holmen,4 kW,hydro,run-of-the-river,,,,,,
Strand 1 mikrokraftverk,,,4 kW,hydro,run-of-the-river,Q25434675,59.60798,8.74659,Hjartdal,Telemark,Norway
Gjøvik energisentral,,Eidsiva Bioenergi,,biomass,,,,,,,
Lillemoen varmesentral,,Statkraft,,biomass,,,,,,,
MYKLEFOSS KRAFTVERK,,,,hydro,run-of-the-river,,,,,,
